Year,Date_of_Incident,Route,Operator,Group_Name,Bus_Garage,Borough,Injury_Result_Description,Incident_Event_Type,Victim_Category,Victims_Sex,Victims_Age,Month
2015,2015-08-01,90,Metroline,Metroline,Garage Not Available,Hillingdon,Injuries treated on scene,Onboard Injuries,Passenger,Male,Adult,08
2015,2015-08-01,90,Metroline,Metroline,Garage Not Available,Hillingdon,Injuries treated on scene,Onboard Injuries,Passenger,Male,Adult,08
2015,2015-08-01,90,Metroline,Metroline,Garage Not Available,Hounslow,Injuries treated on scene,Onboard Injuries,Passenger,Male,Adult,08
2015,2015-08-01,90,Metroline,Metroline,Garage Not Available,Hounslow,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Female,Adult,08
2015,2015-08-01,91,Metroline,Metroline,Garage Not Available,Islington,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Male,Unknown,08
2015,2015-08-01,92,Metroline West,Metroline,Garage Not Available,Brent,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Pedestrian,Male,Adult,08
2015,2015-08-01,92,Metroline West,Metroline,Garage Not Available,Harrow,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,94,London United,London United,Garage Not Available,Westminster,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult,08
2015,2015-08-01,94,London United,London United,Garage Not Available,Westminster,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult,08
2015,2015-08-01,105,Metroline,Metroline,Garage Not Available,Ealing,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult,08
2015,2015-08-01,105,Metroline,Metroline,Garage Not Available,Hillingdon,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Female,Adult,08
2015,2015-08-01,107,Metroline,Metroline,Garage Not Available,Barnet,Injuries treated on scene,Onboard Injuries,Passenger,Male,Adult,08
2015,2015-08-01,109,Abellio London,Abellio,Garage Not Available,Croydon,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Female,Child,08
2015,2015-08-01,111,London United,London United,Garage Not Available,Hillingdon,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Male,Adult,08
2015,2015-08-01,111,London United,London United,Garage Not Available,Hounslow,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Female,Elderly,08
2015,2015-08-01,117,Abellio West,Abellio,Garage Not Available,Hounslow,Injuries treated on scene,Onboard Injuries,Pedestrian,Unknown,Adult,08
2015,2015-08-01,119,Metrobus,Go-Ahead,Garage Not Available,Bromley,Injuries treated on scene,Onboard Injuries,Passenger,Male,Elderly,08
2015,2015-08-01,120,London United,London United,Garage Not Available,Ealing,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Male,Adult,08
2015,2015-08-01,121,Arriva London North,Arriva London,Garage Not Available,Enfield,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,122,Selkent,Stagecoach,Garage Not Available,Lewisham,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Male,Elderly,08
2015,2015-08-01,126,Metrobus,Go-Ahead,Garage Not Available,Bromley,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Male,Child,08
2015,2015-08-01,128,Arriva London North,Arriva London,Garage Not Available,Havering,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,131,London United,London United,Garage Not Available,Kingston upon Thames,Injuries treated on scene,Collision Incident,Passenger,Unknown,Elderly,08
2015,2015-08-01,131,London United,London United,Garage Not Available,Kingston upon Thames,Injuries treated on scene,Onboard Injuries,Passenger,Female,Child,08
2015,2015-08-01,131,London United,London United,Garage Not Available,Kingston upon Thames,Injuries treated on scene,Onboard Injuries,Passenger,Male,Child,08
2015,2015-08-01,131,London United,London United,Garage Not Available,Merton,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult,08
2015,2015-08-01,131,London United,London United,Garage Not Available,Merton,Injuries treated on scene,Onboard Injuries,Passenger,Female,Unknown,08
2015,2015-08-01,132,London Central,Go-Ahead,Garage Not Available,Greenwich,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Female,Elderly,08
2015,2015-08-01,133,Arriva London South,Arriva London,Garage Not Available,City of London,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,133,Arriva London South,Arriva London,Garage Not Available,Croydon,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,134,Metroline,Metroline,Garage Not Available,Barnet,Injuries treated on scene,Onboard Injuries,Pedestrian,Male,Elderly,08
2015,2015-08-01,135,Docklands Buses,Go-Ahead,Garage Not Available,Tower Hamlets,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,136,Selkent,Stagecoach,Garage Not Available,Lewisham,Injuries treated on scene,Collision Incident,3rd Party driver / Occupant,Female,Adult,08
2015,2015-08-01,136,Selkent,Stagecoach,Garage Not Available,Lewisham,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult,08
2015,2015-08-01,136,Selkent,Stagecoach,Garage Not Available,Lewisham,Injuries treated on scene,Onboard Injuries,Passenger,Male,Child,08
2015,2015-08-01,136,Selkent,Stagecoach,Garage Not Available,Lewisham,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Female,Adult,08
2015,2015-08-01,136,Selkent,Stagecoach,Garage Not Available,Lewisham,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Male,Child,08
2015,2015-08-01,137,Arriva London South,Arriva London,Garage Not Available,Croydon,Injuries treated on scene,Collision Incident,Pedestrian,Unknown,Unknown,08
2015,2015-08-01,137,Arriva London South,Arriva London,Garage Not Available,Croydon,Injuries treated on scene,Collision Incident,Pedestrian,Unknown,Unknown,08
2015,2015-08-01,137,Arriva London South,Arriva London,Garage Not Available,Croydon,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,137,Arriva London South,Arriva London,Garage Not Available,Lambeth,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,137,Arriva London South,Arriva London,Garage Not Available,Westminster,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,137,Arriva London South,Arriva London,Garage Not Available,Westminster,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Pedestrian,Unknown,Unknown,08
2015,2015-08-01,139,Metroline,Metroline,Garage Not Available,Westminster,Injuries treated on scene,Collision Incident,Passenger,Female,Elderly,08
2015,2015-08-01,140,Metroline,Metroline,Garage Not Available,Ealing,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult,08
2015,2015-08-01,140,Metroline,Metroline,Garage Not Available,Ealing,Injuries treated on scene,Onboard Injuries,Passenger,Male,Adult,08
2015,2015-08-01,140,Metroline,Metroline,Garage Not Available,Harrow,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Female,Adult,08
2015,2015-08-01,140,Metroline,Metroline,Garage Not Available,Hillingdon,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Male,Adult,08
2015,2015-08-01,141,Arriva London North,Arriva London,Garage Not Available,Hackney,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,141,Arriva London North,Arriva London,Garage Not Available,Hackney,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,142,Arriva The Shires,Arriva The Shires,Garage Not Available,Barnet,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,142,Arriva The Shires,Arriva The Shires,Garage Not Available,Harrow,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,142,Arriva The Shires,Arriva The Shires,Garage Not Available,None London Borough,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,144,Arriva London North,Arriva London,Garage Not Available,Haringey,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,147,East London,Stagecoach,Garage Not Available,Newham,Injuries treated on scene,Collision Incident,Passenger,Female,Adult,08
2015,2015-08-01,147,East London,Stagecoach,Garage Not Available,Newham,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Passenger,Female,Adult,08
2015,2015-08-01,148,London United,London United,Garage Not Available,Lambeth,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult,08
2015,2015-08-01,148,London United,London United,Garage Not Available,Lambeth,Injuries treated on scene,Onboard Injuries,Passenger,Male,Adult,08
2015,2015-08-01,148,London United,London United,Garage Not Available,Lambeth,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Female,Adult,08
2015,2015-08-01,148,London United,London United,Garage Not Available,Southwark,Injuries treated on scene,Onboard Injuries,Bus Driver,Male,Adult,08
2015,2015-08-01,148,London United,London United,Garage Not Available,Westminster,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult,08
2015,2015-08-01,148,London United,London United,Garage Not Available,Westminster,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Female,Adult,08
2015,2015-08-01,149,Arriva London North,Arriva London,Garage Not Available,City of London,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,149,Arriva London North,Arriva London,Garage Not Available,Enfield,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,149,Arriva London North,Arriva London,Garage Not Available,Enfield,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,149,Arriva London North,Arriva London,Garage Not Available,Haringey,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,149,Arriva London North,Arriva London,Garage Not Available,Haringey,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,150,Arriva London North,Arriva London,Garage Not Available,Redbridge,Injuries treated on scene,Collision Incident,Pedestrian,Unknown,Unknown,08
2015,2015-08-01,151,London General,Go-Ahead,Garage Not Available,Merton,Injuries treated on scene,Onboard Injuries,Member Of Public,Unknown,Unknown,08
2015,2015-08-01,156,Abellio London,Abellio,Garage Not Available,Merton,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Bus Driver,Male,Adult,08
2015,2015-08-01,157,Abellio London,Abellio,Garage Not Available,Bromley,Injuries treated on scene,Onboard Injuries,Passenger,Female,Elderly,08
2015,2015-08-01,159,Arriva London South,Arriva London,Garage Not Available,Croydon,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,159,Arriva London South,Arriva London,Garage Not Available,Westminster,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,160,Arriva Kent Thameside,Arriva Kent Thameside,Garage Not Available,Lewisham,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Male,Elderly,08
2015,2015-08-01,163,London General,Go-Ahead,Garage Not Available,Merton,Reported Minor Injury - Treated at Hospital,Collision Incident,Pedestrian,Male,Adult,08
2015,2015-08-01,165,East London,Stagecoach,Garage Not Available,Havering,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Pedestrian,Female,Adult,08
2015,2015-08-01,168,Arriva London North,Arriva London,Garage Not Available,Camden,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,169,East London,Stagecoach,Garage Not Available,Redbridge,Injuries treated on scene,Onboard Injuries,Passenger,Male,Elderly,08
2015,2015-08-01,170,London General,Go-Ahead,Garage Not Available,Wandsworth,Injuries treated on scene,Collision Incident,Passenger,Male,Adult,08
2015,2015-08-01,172,Abellio London,Abellio,Garage Not Available,Lewisham,Injuries treated on scene,Onboard Injuries,Passenger,Female,Child,08
2015,2015-08-01,176,Arriva London South,Arriva London,Garage Not Available,Croydon,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,176,Arriva London South,Arriva London,Garage Not Available,Southwark,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,177,East London,Stagecoach,Garage Not Available,Greenwich,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult,08
2015,2015-08-01,180,London General,Go-Ahead,Garage Not Available,Bexley,Injuries treated on scene,Onboard Injuries,Bus Driver,Male,Adult,08
2015,2015-08-01,180,London General,Go-Ahead,Garage Not Available,Greenwich,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Female,Adult,08
2015,2015-08-01,180,London General,Go-Ahead,Garage Not Available,Greenwich,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,180,London General,Go-Ahead,Garage Not Available,Greenwich,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,181,Metrobus,Go-Ahead,Garage Not Available,Lewisham,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult,08
2015,2015-08-01,184,Arriva London North,Arriva London,Garage Not Available,Haringey,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,185,London Central,Go-Ahead,Garage Not Available,Southwark,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,186,Metroline,Metroline,Garage Not Available,Barnet,Injuries treated on scene,Assault,Passenger,Female,Elderly,08
2015,2015-08-01,189,Metroline,Metroline,Garage Not Available,Barnet,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Female,Adult,08
2015,2015-08-01,189,Metroline,Metroline,Garage Not Available,Camden,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Male,Elderly,08
2015,2015-08-01,192,London General,Go-Ahead,Garage Not Available,Enfield,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Child,08
2015,2015-08-01,194,Arriva London South,Arriva London,Garage Not Available,Lewisham,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,197,Arriva London South,Arriva London,Garage Not Available,Lewisham,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,198,Arriva London South,Arriva London,Garage Not Available,Croydon,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,08
2015,2015-08-01,199,Selkent,Stagecoach,Garage Not Available,Lewisham,Injuries treated on scene,Collision Incident,Pedestrian,Female,Youth,08
2015,2015-08-01,202,Metrobus,Go-Ahead,Garage Not Available,Greenwich,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult,08
2015,2015-08-01,203,London United,London United,Garage Not Available,Hounslow,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult,08
2015,2015-08-01,203,London United,London United,Garage Not Available,Hounslow,Injuries treated on scene,Onboard Injuries,Passenger,Male,Adult,08
